time_s,wheel_speed,raw_weight,velocity,pitch,roll,acc,acc_z
42:24.4,43,7306,2.3,-3.6,-1.1,-1,9.9
42:24.5,42,7241,2.2,-3.9,-1.1,-1.2,9.7
42:24.6,39,7324,2.1,-4.1,-1.1,-1.1,9.7
42:24.7,37,7470,1.9,-4.1,-1.1,-1.1,9.7
42:24.8,37,7326,1.8,-4,-1.1,-1,9.7
42:24.9,38,7071,1.7,-3.9,-1.1,-1.1,9.7
42:25.0,35,7083,1.6,-4,-0.9,-1,12.8
42:25.1,28,7191,1.6,-4.2,-0.7,-0.8,12.8
42:25.2,24,7539,1.4,-4.2,-0.6,-1.2,12.8
42:25.3,24,7530,1.3,-4.4,-0.5,-1.2,12.8
42:25.4,24,7397,1.2,-4.6,-0.3,-1.1,13.2
42:25.5,24,7521,1.1,-4.6,0,-1.1,13.2
42:25.7,25,7395,1,-4.5,0.2,-1.2,13.2
42:25.8,26,7301,0.9,-4.5,0.4,-0.9,13.2
42:25.9,12,7383,0.8,-4.6,0.4,-1,13.2
42:26.0,2,7421,0.7,-4.8,-0.1,-1.1,11.6
42:26.1,0,7570,0.6,-4.9,-0.9,-1.1,11.6
42:26.2,0,7479,0.5,-4.7,-1.9,-1.1,11.6
42:26.3,0,7416,0.3,-4.2,-3,-1.4,11.6
42:26.4,0,7473,0.2,-3.5,-4.3,-0.8,11.6
42:26.5,0,7506,0.2,-2.7,-5.6,-0.2,7.8
42:26.6,0,7588,0.2,-1.8,-6.8,0.3,7.8
42:26.7,0,7596,0.4,-0.8,-7.8,1.3,7.8
42:26.8,0,7550,0.5,0.2,-8.5,1.4,7.8
42:26.9,0,7558,0.6,1.1,-9.1,1.2,7.8
42:27.0,0,7708,0.8,1.9,-9.4,1.3,10.3
42:27.1,0,7743,0.9,2.5,-9.6,1.2,10.3
42:27.2,0,7823,1,3,-9.6,1.1,10.3
42:27.3,0,7776,1.2,3.3,-9.6,1.6,10.3
42:27.4,0,7730,1.3,3.6,-9.5,1.1,10.3
42:27.5,0,7582,1.4,3.8,-9.3,1.2,9.5
42:27.6,0,7476,1.6,4,-9.1,1.5,9.5
42:27.7,0,7387,1.7,4.1,-8.9,1.1,9.5
42:27.8,0,7423,1.8,4.1,-8.6,1.2,9.5
42:27.9,0,7410,1.9,3.9,-8.1,1.3,9.5
42:28.0,0,7350,2,3.7,-7.3,1,9.5
42:28.1,0,7283,2.1,3.3,-6.2,1,9.5
42:28.2,0,7250,2.2,3,-4.9,0.4,9.5
42:28.3,0,7317,2.3,2.4,-1.2,0.6,9.5
42:28.4,0,7264,2.2,2.1,0.8,-0.1,9.5
42:28.5,0,7242,2.2,1.8,2.9,-0.4,12.5
42:28.6,0,7322,2.1,1.6,4.8,-1.1,12.5
42:28.7,0,7321,2,1.3,6.4,-1.2,12.5
42:28.8,0,7604,1.9,1.1,7.6,-1.3,12.5
42:28.9,0,7425,1.7,0.9,8.5,-1.3,12.5
42:29.0,0,7513,1.5,0.6,9.1,-1.9,9.3
42:29.1,0,7513,1.4,0.5,9.4,-1.7,9.3
42:29.2,0,7669,1.2,0.4,9.6,-1.4,9.3
42:29.3,0,7710,1,0.4,9.4,-1.8,9.3
42:29.4,0,7788,0.8,0.5,9,-2.1,9.3
42:29.5,0,7804,0.6,0.6,8.4,-2,8.7
42:29.6,0,7808,0.5,0.6,7.6,-1.7,8.7
42:29.7,0,7773,0.3,0.6,6.7,-1.3,8.7
42:30.1,0,7648,0.1,-0.4,3,0.7,10.1
42:30.2,0,7645,0.2,-1.1,1.8,0.5,10.1
42:30.3,0,7567,0.2,-1.9,0.6,0.8,10.1
42:30.4,0,7546,0.3,-2.9,-0.4,0.3,10.1
42:30.5,0,7455,0.3,-3.8,-1.2,0.1,10.1
42:30.6,0,7441,0.3,-4.8,-1.9,0.6,10.1
42:30.7,0,7460,0.4,-5.5,-2.4,0.7,10.1
42:30.8,0,7472,0.5,-6.2,-2.7,0.9,10.1
42:30.9,0,7472,0.6,-6.7,-2.9,1,10.3
42:31.0,0,7436,0.7,-7.1,-3.1,1.3,10.3
42:31.1,0,7478,0.8,-7.2,-3.2,1.1,10.3
42:31.3,0,7508,0.9,-7.3,-3.2,1.2,10.3
42:31.4,0,7458,1.1,-7.3,-3.1,1.2,10.3
42:31.5,0,7490,1.2,-7.3,-3,1.3,11.7
42:31.6,0,7629,1.3,-7.1,-2.7,1.4,11.7
42:31.7,0,7568,1.5,-7,-2.3,1.4,11.7
42:31.8,0,7676,1.6,-6.8,-1.9,1.2,11.7
42:31.9,0,7664,1.7,-6.4,-1.6,1.5,11.7
42:32.0,0,7659,1.9,-6.2,-1.3,1.4,10.8
42:32.1,0,7612,2,-5.9,-1,0.8,10.8
42:32.2,0,7642,2.1,-5.5,-0.5,1,10.8
42:32.3,0,7607,2.2,-5.3,-0.1,1,10.8
42:32.4,0,7553,2.2,-5.1,0.3,0.7,10.8
42:32.5,0,7541,2.3,-5,0.6,1,11.7
42:32.6,0,7492,2.4,-5,0.8,0.8,11.7
42:32.7,0,7452,2.5,-5,0.9,0.8,11.7
42:32.8,0,7501,2.6,-5,0.8,1,11.7
42:32.9,0,7461,2.7,-5.1,0.8,0.8,11.7
42:33.0,0,7398,2.7,-5.2,0.7,0.7,12.1
42:33.1,0,7338,2.8,-5.5,0.6,1,12.1
42:33.2,0,7434,2.9,-5.7,0.4,0.8,12.1
42:33.3,0,7411,3,-6,0.4,0.9,12.1
42:33.4,0,7353,3.1,-6.1,0.3,1,12.1
42:33.5,0,7378,3.2,-6.3,0.1,1,8
42:33.6,0,7375,3.3,-6.4,0,1,8
42:33.7,0,7401,3.4,-6.4,-0.2,1,8
42:33.8,0,7316,3.5,-6.6,-0.3,1,8
42:33.9,0,7488,3.6,-6.5,-0.6,0.8,8
42:34.0,0,7479,3.7,-6.4,-0.8,1.2,7.4
42:34.1,0,7505,3.8,-6.4,-1.1,0.9,7.4
42:34.2,0,7567,3.9,-6.3,-1.3,0.8,7.4
42:34.3,0,7605,4,-6.4,-1.5,0.9,7.4
42:34.4,0,7535,4.1,-6.4,-1.7,0.9,7.4
42:34.5,0,7514,4.2,-6.5,-1.8,1.1,8.3
42:34.6,0,7605,4.3,-6.7,-2,1,8.3
42:34.7,0,7528,4.4,-6.9,-2,0.8,8.3
42:34.8,0,7432,4.6,-7.3,-1.5,1.1,8.3
42:34.9,0,7338,4.6,-7.3,-1.1,0.9,8.3
42:35.0,0,7407,4.7,-7.3,-0.8,0.8,8.8
42:35.1,0,7447,4.8,-7.3,-0.5,1.2,8.8
42:35.2,0,7409,4.9,-7.4,-0.3,0.8,8.8
42:35.3,0,7489,5,-7.4,0,0.9,8.8
42:35.4,0,7578,5.1,-7.5,0.2,1.1,13
42:35.5,0,7521,5.2,-7.6,0.5,0.8,13
42:35.6,0,7476,5.3,-7.7,0.5,1,13
42:35.7,1,7555,5.4,-7.8,0.4,0.9,13
42:35.8,45,7665,5.5,-8,0.4,0.9,13
42:35.9,73,7584,5.6,-8.3,0.3,0.9,10.8
42:36.1,75,7425,5.7,-8.6,0.2,1,10.8
42:36.2,69,7299,5.8,-8.9,0.2,1.1,10.8
42:36.3,66,7212,5.9,-9.1,0.2,1,10.8
42:36.4,65,7221,6,-9.2,0.2,1,10.8
42:36.5,63,7042,6.1,-9.3,0.2,1,9.4
42:36.6,64,6967,6.2,-9.2,0.4,1.1,9.4
42:36.7,70,6757,6.3,-9.2,0.3,1.1,9.4
42:36.8,76,6883,6.4,-9.2,0.5,1,9.4
42:36.9,78,6918,6.5,-9.2,0.4,0.8,9.4
42:37.0,75,6910,6.6,-9.3,0.6,1.2,16.7
42:37.1,70,6908,6.7,-9.5,0.5,0.9,16.7
42:37.2,67,7061,6.8,-9.6,0.3,1.1,16.7
42:37.3,65,7121,6.9,-9.7,0.1,0.8,16.7
42:37.4,65,7048,7,-9.9,-0.2,1.3,16.7
42:37.5,73,6879,7.1,-9.9,-0.5,1,14.5
42:37.6,81,6874,7.2,-10,-0.7,0.9,14.5
42:37.7,85,6825,7.3,-10,-0.9,1.2,14.5
42:37.8,83,7077,7.4,-10,-1.3,0.9,14.5
42:37.9,77,7106,7.5,-10.1,-1.4,1.1,14.5
42:38.0,71,6830,7.6,-10.1,-1.7,0.8,8.9
42:38.1,71,6616,7.7,-9.7,-1.9,1.1,8.9
42:38.2,77,6539,7.8,-9.2,-2.1,0.6,8.9
42:38.3,87,6374,7.9,-8.3,-2.2,0.8,8.9
42:38.4,88,6302,7.9,-7.5,-2.5,0.7,8.9
42:38.5,87,6323,8,-6.3,-2.6,0.5,13.7
42:38.6,84,6120,8,-5.4,-2.6,0.3,13.7
42:38.7,82,6144,8,-4.4,-2.4,0.1,13.7
42:38.8,77,6250,8,-3.4,-2.4,0.1,13.7
42:38.9,75,6344,8,-2.6,-2.4,-0.1,13.7
42:39.0,86,6167,8,-2,-2.5,-0.3,7.7
42:39.1,97,6017,8,-1.8,-2.5,-0.6,7.7
42:39.2,94,5767,7.9,-1.9,-2.2,-0.4,7.7
42:39.3,88,5874,7.8,-2.1,-2,-0.6,7.7
42:39.4,81,6190,7.8,-2.6,-1.5,-0.2,7.7
42:39.5,78,6057,7.8,-2.8,-1.2,-0.3,10.1
42:39.6,81,6266,7.7,-4.1,-0.7,-0.5,10.1
42:39.7,84,6117,7.7,-4.7,-0.8,0.3,10.1
42:39.8,88,6142,7.7,-5.2,-0.7,-0.2,10.1
42:39.9,87,6148,7.7,-5.6,-0.6,0.2,10.1
42:40.0,84,6097,7.8,-6.1,-0.7,0.2,8.3
42:40.1,79,6080,7.8,-6.3,-1,0.6,8.3
42:40.2,72,6104,7.9,-6.5,-1.5,0.5,8.3
42:40.3,74,6117,7.9,-6.4,-2.3,0.3,8.3
42:40.4,87,6344,8,-6.1,-2.7,0.6,8.3
42:40.5,91,6118,8,-5.6,-2.7,0.2,9.2
42:40.6,90,6191,8,-5.2,-2.4,0.5,9.2
42:40.7,89,6460,8,-5,-2.1,0.2,9.2
42:40.8,85,6809,8.1,-4.8,-2.3,0.2,9.2
42:41.0,81,6463,8.1,-4.7,-2.7,0.3,3.1
42:41.1,80,6168,8.1,-4.6,-3.2,0.3,3.1
42:41.2,87,6226,8.2,-4.3,-3.5,0.4,3.1
42:41.3,92,6768,8.2,-3.8,-3.6,0.2,3.1
42:41.4,90,6536,8.2,-3.3,-3.6,-0.2,3.1
42:41.5,89,6831,8.1,-2.8,-3.5,-0.1,4.3
42:41.6,86,6776,8.1,-2.4,-3.6,-0.2,4.3
42:41.7,80,6547,8.1,-2.2,-3.8,-0.2,4.3
42:41.8,82,6522,8.1,-1.8,-4,-0.2,4.3
42:41.9,88,6219,8.1,-1.7,-4.2,0.1,4.3
42:42.0,93,6011,8.1,-1.6,-4.4,-0.3,10.2
42:42.1,90,5940,8,-1.6,-4.6,-0.5,10.2
42:42.2,87,6192,8,-1.8,-4.6,-0.5,10.2
42:42.3,83,6032,7.9,-2,-4.8,-0.3,10.2
42:42.4,77,6235,7.9,-2.5,-4.4,-0.3,10.2
42:42.5,80,6626,7.9,-2.8,-4.1,-0.3,6.6
42:42.6,87,6172,7.9,-3.2,-3.5,0,6.6
42:42.7,89,6377,7.9,-3.7,-3,0.1,6.6
42:42.8,89,6292,7.9,-4.1,-2.4,-0.2,6.6
42:42.9,85,6496,7.9,-4.3,-2.1,0.3,6.6
42:43.0,77,6322,8,-4.3,-1.9,0.6,9.1
42:43.1,71,6449,8,-4.2,-1.6,0.1,9.1
42:43.2,78,6580,8,-3.6,-1.5,0,9.1
42:43.3,89,6558,8,-3,-1.4,0.1,9.1
42:43.4,94,6630,8,-2,-1.3,0.3,9.1
42:43.5,91,6649,8,-0.7,-1.4,0,6.5
42:43.6,85,6527,7.9,0.6,-1.6,-0.6,6.5
42:43.7,78,6517,7.9,2,-1.8,-0.7,6.5
42:43.8,74,6460,7.8,3.3,-1.9,-0.9,6.5
42:43.9,82,6679,7.7,4.4,-2.1,-0.9,6.5
42:44.0,90,6269,7.6,5.4,-2.3,-1,13.2
42:44.1,91,6263,7.4,6.2,-2.4,-1.4,13.2
42:44.2,87,6399,7.3,6.7,-2.5,-1.3,13.2
42:44.3,80,6386,7,7.3,-2.6,-1.6,13.2
42:44.4,71,6467,6.9,7.3,-2.5,-1.8,13.2
42:44.5,69,6361,6.7,7.3,-2.4,-1.2,12.5
42:44.6,78,6302,6.6,7.2,-2,-1.5,12.5
42:44.7,85,6402,6.4,7.1,-2,-1.6,12.5
42:44.8,84,6586,6.3,6.6,-1.9,-1.4,12.5
42:44.9,75,6671,6.2,6.3,-1.8,-1.1,12.5
42:45.0,68,6742,6,5.7,-1.7,-1.5,8.7
42:45.1,64,6742,5.9,5.4,-1.6,-1.1,8.7
42:45.2,61,6736,5.8,5.1,-1.3,-1.3,8.7
42:45.3,60,6393,5.7,4.5,-1.1,-1.1,8.7
42:45.4,62,6405,5.6,4,-0.9,-0.9,8.7
42:45.6,75,6530,5.5,3.5,-0.6,-0.8,9.8
42:45.7,79,6458,5.4,3.1,-0.5,-0.9,9.8
42:45.8,75,6578,5.3,2.8,-0.4,-0.9,9.8
42:45.9,66,6727,5.3,2.8,-0.4,-0.7,9.8
42:46.0,61,6638,5.2,2.7,-0.4,-0.8,14.4
42:46.1,58,6638,5.1,2.6,-0.3,-0.7,14.4
42:46.2,53,6475,5,2.7,-0.2,-0.8,14.4
42:46.3,55,6513,5,2.9,-0.2,-0.5,14.4
42:46.4,63,6536,4.9,3.1,-0.1,-0.8,14.4
42:46.5,70,6517,4.8,3.4,0.1,-0.9,12.1
42:46.6,65,6635,4.7,3.8,0.1,-1,12.1
42:46.7,57,6376,4.6,3.9,0.3,-0.9,12.1
42:46.8,56,6380,4.6,4.1,0.5,-0.8,12.1
42:46.9,55,6364,4.5,4.2,0.6,-0.8,12.1
42:47.0,53,6364,4.4,4.3,0.8,-0.9,7.7
42:47.1,49,6454,4.3,4.5,0.6,-1,7.7
42:47.2,47,6224,4.2,4.7,0.6,-0.8,7.7
42:47.3,45,6141,4.1,4.8,0.5,-0.9,7.7
42:47.4,50,6168,4,5.1,0.4,-0.9,7.7
42:47.5,58,6152,3.9,5.4,0.4,-0.9,7.6
42:47.6,60,6239,3.8,5.5,0.3,-1.3,7.6
42:47.7,56,6293,3.7,5.7,0.3,-0.9,7.6
42:47.8,52,6312,3.6,5.9,0.2,-1.1,7.6
42:47.9,49,6312,3.5,5.9,0.2,-1,7.6
42:48.0,44,6379,3.4,5.9,0.2,-0.9,8.9
42:48.1,41,6478,3.3,5.9,0.1,-1.1,8.9
42:48.2,40,6404,3.2,6,0.1,-0.9,8.9
42:48.3,38,6343,3.1,6.1,0,-1.1,8.9
42:48.4,37,6301,3,6.1,0,-1,8.9
42:48.5,41,6249,2.9,6.1,0,-1,6.7
42:48.6,44,6307,2.8,6.1,0.1,-1,6.7
42:48.7,46,6245,2.6,6,0.2,-1.3,6.7
42:48.8,47,6254,2.6,6,0.2,-0.9,6.7
42:48.9,46,6235,2.5,6,0.2,-0.9,6.7
42:49.0,40,6212,2.4,6.1,0.2,-0.8,9.4
42:49.1,36,6114,2.2,6.3,0.1,-1,9.4
42:49.2,35,6077,2.1,6.4,0.1,-1.1,9.4
42:49.3,37,6104,2,6.5,0.1,-1,9.4
42:49.4,36,6130,1.9,6.5,0.2,-1.1,9.4
42:49.5,34,6168,1.8,6.6,0.3,-0.8,10.1
42:49.6,31,6257,1.7,6.7,0.4,-0.9,10.1
42:49.7,27,6303,1.6,6.8,0.4,-0.9,10.1
42:49.8,25,6225,1.5,7,0.5,-1,10.1
42:49.9,26,6196,1.4,7.1,0.6,-1.2,10.1
42:50.0,26,6125,1.3,7.2,0.5,-0.9,9
42:50.1,24,6147,1.2,7.2,0.4,-0.9,9
42:50.2,26,6128,1.1,7.2,0.2,-0.9,9
42:50.4,32,6072,1,7.4,0.1,-0.9,9
42:50.5,35,5975,0.9,7.6,-0.1,-1,11.1
42:50.6,34,5975,0.8,7.8,-0.2,-0.9,11.1
42:50.7,31,6058,0.7,8.1,-0.2,-1.1,11.1
42:50.8,26,6063,0.6,8.3,-0.3,-1,11.1
42:50.9,11,6099,0.5,8.6,-0.4,-1,11.1
42:51.0,0,6193,0.4,8.5,-0.8,-0.9,8.6
42:51.1,0,6028,0.3,8.1,-1.5,-1,8.6
42:51.2,0,6193,0.2,7.4,-2.3,-1,8.6
42:51.3,0,6115,0.2,6.7,-3.3,-0.4,8.6
42:51.4,0,6049,0.2,5.9,-4.3,-0.1,8.6
42:51.5,0,5981,0.2,5.2,-5.3,0.3,8.5
42:51.6,0,5991,0.3,4.5,-6.3,0.7,8.5
42:51.7,0,5952,0.4,3.8,-7.2,0.8,8.5
42:51.8,0,5989,0.5,3.3,-8.1,1.1,8.5
42:51.9,0,6035,0.6,2.8,-8.8,1.2,8.5
42:52.0,0,6025,0.7,2.4,-9.4,1.3,7.5
42:52.1,0,6029,0.9,2.1,-9.8,1.6,7.5
42:52.2,0,6025,1,1.8,-9.9,1.2,7.5
42:52.3,0,6066,1.1,1.6,-10,1.4,7.5
42:52.4,0,6046,1.3,1.5,-9.9,1.4,7.5
42:52.5,0,6072,1.4,1.5,-9.9,1.3,7.9
42:52.6,0,6029,1.6,1.5,-9.8,1.6,7.9
42:52.7,0,6055,1.7,1.4,-9.6,1.5,7.9
42:52.8,0,6060,1.8,1.5,-9.4,1.2,7.9
42:52.9,0,6136,1.9,1.6,-8.8,0.9,7.9
42:53.0,0,6042,2,1.9,-8,0.5,11.3
42:53.1,0,5918,2,2.2,-6.9,0.6,11.3
42:53.2,0,5904,2.1,2.5,-5.6,1.2,11.3
42:53.3,0,5905,2.2,2.8,-3.9,0.4,11.3
42:53.4,0,5903,2.2,3.1,-2,-0.2,11.3
42:53.5,0,5982,2.2,3.5,-0.1,-0.1,6.9
42:53.6,0,5931,2.1,3.6,1.7,-0.6,6.9
42:53.7,0,5952,2.1,3.6,3.5,-0.4,6.9
42:53.8,0,5975,1.9,3.4,5,-1.4,6.9
42:53.9,0,5989,1.8,3.2,6.3,-1.2,6.9
42:54.0,0,6097,1.7,2.8,7.4,-0.9,8.2
42:54.1,0,6098,1.5,2.3,8.4,-1.6,8.2
42:54.2,0,6191,1.4,1.8,9.1,-1.8,8.2
42:54.3,0,6195,1.1,1.4,9.3,-2.3,8.2
42:54.4,0,6204,0.9,1.2,9.2,-2,8.2
42:54.5,0,6166,0.6,1.1,8.2,-1.8,9.6
42:54.6,0,6328,0.4,1.2,7.4,-1.8,9.6
42:54.7,0,6447,0.3,1.3,6.6,-1.6,9.6
42:55.1,0,6259,0.1,2.8,3.3,0.6,9.5
42:55.2,0,5945,0.2,3.8,2.2,1,9.5
42:55.3,0,6015,0.2,4.8,1.1,0.1,9.5
42:55.4,0,5967,0.2,5.9,0.2,0.3,9.5
42:55.5,4,5871,0.3,7.1,-0.7,0.8,11.7
42:55.6,28,5879,0.4,8.1,-1.6,0.5,11.7
42:55.8,43,5956,0.5,9,-2.2,1,11.7
42:55.9,42,6025,0.5,9.7,-2.8,0.9,11.7
42:56.0,39,6045,0.7,10.2,-3,1.2,11.7
42:56.1,38,6006,0.8,10.7,-2.8,1.1,11.1
42:56.2,35,6067,0.9,10.8,-2.6,1.5,11.1
42:56.3,34,6005,1,10.8,-2.2,1.2,11.1
42:56.4,30,6023,1.2,10.8,-1.8,1.4,11.1
42:56.5,28,6043,1.3,10.6,-1.5,1.5,7.9
42:56.6,30,6054,1.4,10.4,-0.9,1.1,7.9
42:56.7,32,6046,1.5,10.3,-0.5,1.1,7.9
42:56.8,40,5838,1.7,10.2,-0.3,1.3,7.9
42:56.9,45,5831,1.8,10.1,-0.2,1.2,7.9
42:57.0,48,5728,1.9,9.9,-0.3,0.9,13.5
42:57.1,44,5758,2,9.8,-0.6,0.9,13.5
42:57.2,39,5811,2.1,9.6,-1.1,1.1,13.5
42:57.3,38,5719,2.2,9.4,-1.3,1,13.5
42:57.4,37,5609,2.3,9.2,-1.7,1.3,13.5
42:57.5,37,5728,2.4,9,-1.7,0.8,12
42:57.6,35,5776,2.5,8.8,-1.3,0.9,12
42:57.7,33,5546,2.6,8.7,-0.8,0.7,12
42:57.8,34,5436,2.7,8.6,-0.2,1,12
42:57.9,35,5480,2.7,8.4,0.3,0.7,12
42:58.0,31,5457,2.8,8.2,0.6,0.9,11.8
42:58.1,29,5457,2.9,8.2,0.9,0.5,11.8
42:58.2,31,5433,3,8.5,1.2,0.8,11.8
42:58.3,37,5178,3,8.8,1.4,0.5,11.8
42:58.4,45,5345,3.1,9.1,1.5,0.9,11.8
42:58.5,51,5476,3.2,9.6,1.6,0.9,10.8
42:58.6,52,5424,3.3,10,1.2,0.8,10.8
42:58.7,49,5559,3.4,10.5,0.6,1,10.8
42:58.8,43,5556,3.5,10.8,-0.1,1,10.8
42:58.9,41,5631,3.6,11,-1,1.2,10.8
42:59.0,40,5631,3.7,11.1,-1.5,0.9,15.8
42:59.1,39,5531,3.8,11.1,-1.8,1.3,15.8
42:59.2,41,5441,3.9,11.3,-1.9,0.8,15.8
42:59.3,40,5345,4.1,11.5,-1.5,1.1,15.8
42:59.4,37,5323,4.2,11.5,-1.4,1.1,15.8
42:59.5,77,5077,4.2,11.8,-1.4,0.7,6.5
42:59.6,56,5253,4.4,11.9,-1.3,1.3,6.5
42:59.7,32,4899,4.4,12.2,-1,0.8,6.5
42:59.8,33,4899,4.5,12.6,-0.8,0.9,6.5
42:59.9,48,4929,4.7,12.8,-0.6,1.3,6.5
43:00.0,56,4823,4.8,13,-0.5,0.9,6.4
43:00.1,56,5165,4.9,13.1,-0.4,1.2,6.4
43:00.2,52,5131,5,12.9,-0.5,0.7,6.4
43:00.3,54,5282,5,12.9,-0.5,0.8,6.4
43:00.4,58,5554,5.2,12.9,-0.7,1.2,6.4
43:00.5,56,5466,5.3,13.1,-1,1,7.1
43:00.7,52,5477,5.4,13.1,-1.3,1.2,7.1
43:00.8,52,5477,5.5,13.2,-1.4,0.9,7.1
43:00.9,59,5399,5.6,13.4,-1.7,1,7.1
43:01.0,69,5676,5.7,13.5,-1.9,1.3,16.3
43:01.1,70,5278,5.8,13.6,-2.1,0.9,16.3
43:01.2,65,5223,5.9,13.6,-2.2,0.9,16.3
43:01.3,61,5183,6,13.7,-2.7,1.1,16.3
43:01.4,62,5092,6.1,13.7,-2.8,0.7,16.3
43:01.5,61,5113,6.2,13.9,-2.9,1,3.1
43:01.6,61,4904,6.3,13.7,-2.9,1.1,3.1
43:01.7,64,4904,6.4,13.7,-2.5,0.8,3.1
43:01.8,72,4892,6.4,13.8,-2.4,0.9,3.1
43:01.9,77,4846,6.5,14,-2,0.6,3.1
43:02.0,79,4618,6.6,14,-1.7,1.3,12.8
43:02.1,76,4607,6.7,14.3,-1.6,0.5,12.8
43:02.2,67,4574,6.8,14.4,-1.3,1.1,12.8
43:02.3,62,4804,6.9,14.9,-1.4,0.8,12.8
43:02.4,63,4553,7,15.2,-1.3,0.9,12.8
43:02.5,67,4476,7,15.6,-1.3,0.8,15.3
43:02.6,76,4456,7.2,15.9,-0.8,1.3,15.3
43:02.7,80,4864,7.3,16.1,-0.6,1.3,15.3
43:02.8,84,4758,7.4,16.4,-0.1,1,15.3
43:02.9,83,4905,7.5,16.6,0.3,1.4,15.3
43:03.0,79,4959,7.6,16.7,0.8,0.9,8.8
43:03.1,76,4999,7.7,16.2,0.8,1,8.8
43:03.2,75,5396,7.9,15.5,0.8,1.4,8.8
43:03.3,77,5742,8,14.5,0.5,1,8.8
43:03.4,87,5375,8,13.6,0,0.8,8.8
43:03.5,94,5370,8.2,12.2,-0.8,1.1,7.9
43:03.6,93,5046,8.2,10.9,-1.6,0.3,7.9
43:03.7,85,4796,8.1,9.6,-2.5,-0.5,7.9
43:03.8,80,4591,8.2,8.7,-3.3,0.3,7.9
43:03.9,77,4334,8.1,7.7,-4,-0.1,7.9
43:04.0,81,4052,8.1,7.1,-4.4,-0.7,11.3
43:04.1,91,4238,8,6.7,-4.8,-0.5,11.3
43:04.2,97,4102,7.9,6.2,-4.8,-0.8,11.3
43:04.3,93,4077,7.9,5.9,-5,-0.6,11.3
43:04.4,88,4289,7.8,5.3,-4.2,-0.8,11.3
43:04.5,79,5010,7.7,5,-3.6,-0.8,10.2
43:04.6,75,4227,7.6,5.8,-3.1,-1.1,10.2
43:04.7,77,4624,7.5,7,-3,-0.5,10.2
43:04.8,85,3513,7.5,8.3,-3.1,-0.6,10.2
43:04.9,88,3514,7.5,9.6,-2.8,0.2,10.2
43:05.0,84,3955,7.5,10.8,-2.8,-0.1,6.8
43:05.1,81,4470,7.5,11.9,-3.1,0.4,6.8
43:05.3,77,4741,7.5,12.9,-3.4,0.1,6.8
43:05.4,73,4627,7.6,13.8,-3.9,0.7,6.8
43:05.5,77,4718,7.7,14.3,-4.1,1,10.9
43:05.6,85,4868,7.8,14.7,-4.2,0.8,10.9
43:05.7,86,4761,7.9,14.6,-3.8,1.4,10.9
43:05.8,86,4685,7.9,14.4,-3.9,0.1,10.9
43:05.9,84,4765,8,14.1,-3.7,1,10.9
43:06.0,78,4731,8.1,13.4,-3.4,0.7,5.7
43:06.1,75,4625,8.1,12.8,-3.2,0.3,5.7
43:06.2,78,4662,8.2,11.9,-3.1,0.5,5.7
43:06.3,87,4610,8.2,11.1,-2.5,0.2,5.7
43:06.4,97,4681,8.2,10.3,-2.3,0.1,5.7
43:06.5,96,4603,8.2,9.6,-2.1,0.2,3.6
43:06.6,89,4650,8.3,9.2,-1.6,0.2,3.6
43:06.7,84,4209,8.2,8.8,-1.5,-0.3,3.6
43:06.8,81,4186,8.2,8.4,-1.1,-0.1,3.6
43:06.9,84,4010,8.2,8.1,-1,-0.1,3.6
43:07.0,92,3991,8.1,7.9,-1.2,-0.6,10.3
43:07.1,95,3839,8.2,7.6,-1.3,0.2,10.3
43:07.2,91,3952,8.1,7.2,-1.5,-0.6,10.3
43:07.3,86,4090,8.1,7,-1.6,0.1,10.3
43:07.4,80,4253,8.1,6.9,-2,-0.5,10.3
43:07.5,78,3774,8.1,6.9,-2.1,0,13.6
43:07.6,86,4150,8.1,6.9,-1.9,0.1,13.6
43:07.7,93,3914,8,7.4,-1.6,-0.6,13.6
43:07.8,92,3614,8,7.7,-1.2,0,13.6
43:07.9,86,4016,8.1,7.9,-1,0.3,13.6
43:08.0,80,3963,8,8.1,-0.7,-0.3,2.4
43:08.1,78,4116,8,8.2,-0.2,0.1,2.4
43:08.2,80,4209,8,8,-0.2,-0.2,2.4
43:08.3,88,4484,8,7.3,0,-0.1,2.4
43:08.4,94,4457,8,6.6,-0.5,-0.3,2.4
43:08.5,95,4251,8,5.7,-1,-0.3,19.2
43:08.6,89,3896,7.9,4.7,-1.7,-0.6,19.2
43:08.7,80,3871,7.8,3.6,-2.2,-0.4,19.2
43:08.8,73,3747,7.8,2.5,-2.5,-0.7,19.2
43:08.9,77,3549,7.6,1.1,-3,-1.4,19.2
43:09.0,89,3903,7.5,0.2,-3.2,-1.3,3.1
43:09.1,94,3939,7.4,-0.6,-3.2,-1.1,3.1
43:09.2,91,3753,7.2,-1.1,-3,-1.6,3.1
43:09.3,85,3842,7.1,-1.4,-2.9,-1.5,3.1
43:09.4,78,3975,6.9,-1.4,-2.6,-1.9,3.1
43:09.5,70,3779,6.7,-1.1,-2.3,-1.7,11.8
43:09.6,66,3926,6.4,-0.2,-1.2,-1.3,11.8
43:09.7,74,3636,6.3,0.2,-0.9,-1.4,11.8
43:09.8,82,3533,6.2,0.7,-0.7,-1.3,11.8
43:09.9,83,3712,6.1,1.1,-0.5,-1,11.8
43:10.0,75,3773,6,1.4,-0.3,-0.9,7.7
43:10.1,67,3791,5.9,2,-0.3,-0.9,7.7
